case,event,startTime,completeTime,REG_DATE,AMOUNT_REQ,resource,position,sT,cT,eventpos,case_index
203642,W_Valideren aanvraag,2012/02/09 10:30:10.925,2012/02/09 10:30:19.045,2012/01/24 18:05:34.415,27000,10609,17,1328776210.925,1328776219.045,W_Valideren aanvraag-17,122599
203642,W_Valideren aanvraag,2012/02/09 10:43:17.107,2012/02/09 10:43:35.133,2012/01/24 18:05:34.415,27000,10609,18,1328776997.107,1328777015.133,W_Valideren aanvraag-18,122600
203642,W_Valideren aanvraag,2012/02/09 14:11:48.705,2012/02/09 15:21:21.381,2012/01/24 18:05:34.415,27000,10972,19,1328789508.705,1328793681.381,W_Valideren aanvraag-19,122601
203642,W_Nabellen incomplete dossiers,2012/02/09 15:31:25.665,2012/02/09 15:31:27.166,2012/01/24 18:05:34.415,27000,11203,20,1328794285.665,1328794287.166,W_Nabellen incomplete dossiers-20,122602
203642,W_Nabellen incomplete dossiers,2012/02/09 20:04:59.031,2012/02/09 20:14:27.476,2012/01/24 18:05:34.415,27000,11201,21,1328810699.031,1328811267.476,W_Nabellen incomplete dossiers-21,122603
203642,W_Nabellen incomplete dossiers,2012/02/10 16:37:33.670,2012/02/10 16:38:15.625,2012/01/24 18:05:34.415,27000,10789,22,1328884653.67,1328884695.625,W_Nabellen incomplete dossiers-22,122604
203642,W_Valideren aanvraag,2012/02/10 18:41:11.058,2012/02/10 18:46:23.175,2012/01/24 18:05:34.415,27000,10972,23,1328892071.058,1328892383.175,W_Valideren aanvraag-23,122605
203642,A_APPROVED,2012/02/10 18:46:14.975,2012/02/10 18:46:14.975,2012/01/24 18:05:34.415,27000,10972,24,1328892374.975,1328892374.975,A_APPROVED-24,122606
203642,A_REGISTERED,2012/02/10 18:46:14.975,2012/02/10 18:46:14.975,2012/01/24 18:05:34.415,27000,10972,25,1328892374.975,1328892374.975,A_REGISTERED-25,122607
203642,A_ACTIVATED,2012/02/10 18:46:14.975,2012/02/10 18:46:14.975,2012/01/24 18:05:34.415,27000,10972,26,1328892374.975,1328892374.975,A_ACTIVATED-26,122608
203642,O_ACCEPTED,2012/02/10 18:46:14.975,2012/02/10 18:46:14.975,2012/01/24 18:05:34.415,27000,10972,27,1328892374.975,1328892374.975,O_ACCEPTED-27,122609
182885,A_SUBMITTED,2011/11/07 18:23:21.325,2011/11/07 18:23:21.325,2011/11/07 18:23:21.324,31612,112,1,1320683001.325,1320683001.325,A_SUBMITTED-1,39196
182885,A_PARTLYSUBMITTED,2011/11/07 18:23:21.434,2011/11/07 18:23:21.434,2011/11/07 18:23:21.324,31612,112,2,1320683001.434,1320683001.434,A_PARTLYSUBMITTED-2,39197
182885,W_Afhandelen leads,2011/11/07 18:24:12.790,2011/11/07 18:24:50.913,2011/11/07 18:23:21.324,31612,11119,3,1320683052.79,1320683090.913,W_Afhandelen leads-3,39198
182885,A_DECLINED,2011/11/07 18:24:47.729,2011/11/07 18:24:47.729,2011/11/07 18:23:21.324,31612,11119,4,1320683087.729,1320683087.729,A_DECLINED-4,39199
210917,A_SUBMITTED,2012/02/19 22:22:57.644,2012/02/19 22:22:57.644,2012/02/19 22:22:57.644,7000,112,1,1329682977.644,1329682977.644,A_SUBMITTED-1,152097
210917,A_PARTLYSUBMITTED,2012/02/19 22:22:57.733,2012/02/19 22:22:57.733,2012/02/19 22:22:57.644,7000,112,2,1329682977.733,1329682977.733,A_PARTLYSUBMITTED-2,152098
210917,W_Afhandelen leads,2012/02/20 15:56:44.794,2012/02/20 15:57:28.816,2012/02/19 22:22:57.644,7000,11203,3,1329746204.794,1329746248.816,W_Afhandelen leads-3,152099
210917,A_PREACCEPTED,2012/02/20 15:57:27.854,2012/02/20 15:57:27.854,2012/02/19 22:22:57.644,7000,11203,4,1329746247.854,1329746247.854,A_PREACCEPTED-4,152100
210917,W_Completeren aanvraag,2012/02/20 17:27:01.841,2012/02/20 17:29:52.640,2012/02/19 22:22:57.644,7000,11300,5,1329751621.841,1329751792.64,W_Completeren aanvraag-5,152101
210917,W_Completeren aanvraag,2012/02/20 21:35:58.707,2012/02/20 21:36:46.365,2012/02/19 22:22:57.644,7000,10913,6,1329766558.707,1329766606.365,W_Completeren aanvraag-6,152102
210917,W_Completeren aanvraag,2012/02/21 10:15:47.461,2012/02/21 10:22:01.375,2012/02/19 22:22:57.644,7000,11302,7,1329812147.461,1329812521.375,W_Completeren aanvraag-7,152103
210917,W_Completeren aanvraag,2012/02/21 11:11:58.807,2012/02/21 11:17:36.891,2012/02/19 22:22:57.644,7000,10913,8,1329815518.807,1329815856.891,W_Completeren aanvraag-8,152104
210917,A_DECLINED,2012/02/21 11:17:33.949,2012/02/21 11:17:33.949,2012/02/19 22:22:57.644,7000,10913,9,1329815853.949,1329815853.949,A_DECLINED-9,152105
189253,A_SUBMITTED,2011/11/26 22:48:54.065,2011/11/26 22:48:54.065,2011/11/26 22:48:54.065,10000,112,1,1322340534.065,1322340534.065,A_SUBMITTED-1,61915
189253,A_PARTLYSUBMITTED,2011/11/26 22:48:54.278,2011/11/26 22:48:54.278,2011/11/26 22:48:54.065,10000,112,2,1322340534.278,1322340534.278,A_PARTLYSUBMITTED-2,61916
189253,A_PREACCEPTED,2011/11/26 22:49:34.811,2011/11/26 22:49:34.811,2011/11/26 22:48:54.065,10000,112,3,1322340574.811,1322340574.811,A_PREACCEPTED-3,61917
189253,W_Completeren aanvraag,2011/11/28 11:00:19.206,2011/11/28 11:05:23.133,2011/11/26 22:48:54.065,10000,112,4,1322470819.206,1322471123.133,W_Completeren aanvraag-4,61918
189253,W_Completeren aanvraag,2011/11/28 13:23:06.753,2011/11/28 13:29:59.280,2011/11/26 22:48:54.065,10000,112,5,1322479386.753,1322479799.28,W_Completeren aanvraag-5,61919
189253,A_DECLINED,2011/11/28 13:29:56.205,2011/11/28 13:29:56.205,2011/11/26 22:48:54.065,10000,11120,6,1322479796.205,1322479796.205,A_DECLINED-6,61920
213717,A_SUBMITTED,2012/02/28 14:29:12.681,2012/02/28 14:29:12.681,2012/02/28 14:29:12.681,10000,112,1,1330432152.681,1330432152.681,A_SUBMITTED-1,162236
213717,A_PARTLYSUBMITTED,2012/02/28 14:29:12.788,2012/02/28 14:29:12.788,2012/02/28 14:29:12.681,10000,112,2,1330432152.788,1330432152.788,A_PARTLYSUBMITTED-2,162237
213717,A_DECLINED,2012/02/28 14:29:45.215,2012/02/28 14:29:45.215,2012/02/28 14:29:12.681,10000,112,3,1330432185.215,1330432185.215,A_DECLINED-3,162238
197779,A_SUBMITTED,2012/01/04 00:37:22.677,2012/01/04 00:37:22.677,2012/01/04 00:37:22.677,25000,112,1,1325630242.677,1325630242.677,A_SUBMITTED-1,98205
197779,A_PARTLYSUBMITTED,2012/01/04 00:37:23.242,2012/01/04 00:37:23.242,2012/01/04 00:37:22.677,25000,112,2,1325630243.242,1325630243.242,A_PARTLYSUBMITTED-2,98206
197779,W_Afhandelen leads,2012/01/04 10:49:00.466,2012/01/04 10:50:13.884,2012/01/04 00:37:22.677,25000,11179,3,1325666940.466,1325667013.884,W_Afhandelen leads-3,98207
197779,A_PREACCEPTED,2012/01/04 10:50:12.763,2012/01/04 10:50:12.763,2012/01/04 00:37:22.677,25000,11179,4,1325667012.763,1325667012.763,A_PREACCEPTED-4,98208
197779,W_Completeren aanvraag,2012/01/04 17:25:48.911,2012/01/04 17:41:42.394,2012/01/04 00:37:22.677,25000,10929,5,1325690748.911,1325691702.394,W_Completeren aanvraag-5,98209
197779,A_ACCEPTED,2012/01/04 17:37:56.462,2012/01/04 17:37:56.462,2012/01/04 00:37:22.677,25000,10929,6,1325691476.462,1325691476.462,A_ACCEPTED-6,98210
197779,A_FINALIZED,2012/01/04 17:41:39.343,2012/01/04 17:41:39.343,2012/01/04 00:37:22.677,25000,10929,7,1325691699.343,1325691699.343,A_FINALIZED-7,98211
197779,O_SELECTED,2012/01/04 17:41:39.343,2012/01/04 17:41:39.343,2012/01/04 00:37:22.677,25000,10929,8,1325691699.343,1325691699.343,O_SELECTED-8,98212
197779,O_CREATED,2012/01/04 17:41:40.634,2012/01/04 17:41:40.634,2012/01/04 00:37:22.677,25000,10929,9,1325691700.634,1325691700.634,O_CREATED-9,98213
197779,O_SENT,2012/01/04 17:41:40.684,2012/01/04 17:41:40.684,2012/01/04 00:37:22.677,25000,10929,10,1325691700.684,1325691700.684,O_SENT-10,98214
197779,W_Nabellen offertes,2012/01/04 17:42:08.150,2012/01/04 17:43:01.744,2012/01/04 00:37:22.677,25000,10929,11,1325691728.15,1325691781.744,W_Nabellen offertes-11,98215
197779,W_Nabellen offertes,2012/01/13 17:40:43.498,2012/01/13 17:40:57.176,2012/01/04 00:37:22.677,25000,11259,12,1326469243.498,1326469257.176,W_Nabellen offertes-12,98216
197779,O_SENT_BACK,2012/01/13 17:40:55.886,2012/01/13 17:40:55.886,2012/01/04 00:37:22.677,25000,11259,13,1326469255.886,1326469255.886,O_SENT_BACK-13,98217
197779,W_Valideren aanvraag,2012/01/17 11:45:54.471,2012/01/17 12:01:43.384,2012/01/04 00:37:22.677,25000,11289,14,1326793554.471,1326794503.384,W_Valideren aanvraag-14,98218
197779,O_DECLINED,2012/01/17 12:01:39.254,2012/01/17 12:01:39.254,2012/01/04 00:37:22.677,25000,11289,15,1326794499.254,1326794499.254,O_DECLINED-15,98219
197779,A_DECLINED,2012/01/17 12:01:39.254,2012/01/17 12:01:39.254,2012/01/04 00:37:22.677,25000,11289,16,1326794499.254,1326794499.254,A_DECLINED-16,98220
178912,A_SUBMITTED,2011/10/21 16:49:24.214,2011/10/21 16:49:24.214,2011/10/21 16:49:24.213,10000,112,1,1319208564.214,1319208564.214,A_SUBMITTED-1,21998
178912,A_PARTLYSUBMITTED,2011/10/21 16:49:24.493,2011/10/21 16:49:24.493,2011/10/21 16:49:24.213,10000,112,2,1319208564.493,1319208564.493,A_PARTLYSUBMITTED-2,21999
178912,A_PREACCEPTED,2011/10/21 16:50:01.577,2011/10/21 16:50:01.577,2011/10/21 16:49:24.213,10000,112,3,1319208601.577,1319208601.577,A_PREACCEPTED-3,22000
178912,W_Completeren aanvraag,2011/10/21 16:51:37.850,2011/10/21 16:59:13.675,2011/10/21 16:49:24.213,10000,112,4,1319208697.85,1319209153.675,W_Completeren aanvraag-4,22001
178912,A_ACCEPTED,2011/10/21 16:56:20.049,2011/10/21 16:56:20.049,2011/10/21 16:49:24.213,10000,11200,5,1319208980.049,1319208980.049,A_ACCEPTED-5,22002
178912,O_SELECTED,2011/10/21 16:59:11.590,2011/10/21 16:59:11.590,2011/10/21 16:49:24.213,10000,11200,6,1319209151.59,1319209151.59,O_SELECTED-6,22003
178912,A_FINALIZED,2011/10/21 16:59:11.591,2011/10/21 16:59:11.591,2011/10/21 16:49:24.213,10000,11200,7,1319209151.591,1319209151.591,A_FINALIZED-7,22004
178912,O_CREATED,2011/10/21 16:59:12.484,2011/10/21 16:59:12.484,2011/10/21 16:49:24.213,10000,11200,8,1319209152.484,1319209152.484,O_CREATED-8,22005
178912,O_SENT,2011/10/21 16:59:12.534,2011/10/21 16:59:12.534,2011/10/21 16:49:24.213,10000,11200,9,1319209152.534,1319209152.534,O_SENT-9,22006
178912,W_Nabellen offertes,2011/10/21 16:59:28.853,2011/10/21 17:00:47.939,2011/10/21 16:49:24.213,10000,11200,10,1319209168.853,1319209247.939,W_Nabellen offertes-10,22007
178912,O_SELECTED,2011/10/21 17:00:45.870,2011/10/21 17:00:45.870,2011/10/21 16:49:24.213,10000,11200,11,1319209245.87,1319209245.87,O_SELECTED-11,22008
178912,O_CANCELLED,2011/10/21 17:00:45.870,2011/10/21 17:00:45.870,2011/10/21 16:49:24.213,10000,11200,12,1319209245.87,1319209245.87,O_CANCELLED-12,22009
178912,O_CREATED,2011/10/21 17:00:46.740,2011/10/21 17:00:46.740,2011/10/21 16:49:24.213,10000,11200,13,1319209246.74,1319209246.74,O_CREATED-13,22010
178912,O_SENT,2011/10/21 17:00:46.767,2011/10/21 17:00:46.767,2011/10/21 16:49:24.213,10000,11200,14,1319209246.767,1319209246.767,O_SENT-14,22011
178912,W_Nabellen offertes,2011/10/29 14:52:07.426,2011/10/29 14:55:33.960,2011/10/21 16:49:24.213,10000,11181,15,1319892727.426,1319892933.96,W_Nabellen offertes-15,22012
178912,A_CANCELLED,2011/10/29 14:55:30.976,2011/10/29 14:55:30.976,2011/10/21 16:49:24.213,10000,11181,16,1319892930.976,1319892930.976,A_CANCELLED-16,22013
178912,O_CANCELLED,2011/10/29 14:55:30.976,2011/10/29 14:55:30.976,2011/10/21 16:49:24.213,10000,11181,17,1319892930.976,1319892930.976,O_CANCELLED-17,22014
180892,A_SUBMITTED,2011/10/31 01:16:03.805,2011/10/31 01:16:03.805,2011/10/31 01:16:03.805,3000,112,1,1320016563.805,1320016563.805,A_SUBMITTED-1,30547
180892,A_PARTLYSUBMITTED,2011/10/31 01:16:04.268,2011/10/31 01:16:04.268,2011/10/31 01:16:03.805,3000,112,2,1320016564.268,1320016564.268,A_PARTLYSUBMITTED-2,30548
180892,W_Afhandelen leads,2011/10/31 11:21:20.062,2011/10/31 11:21:58.948,2011/10/31 01:16:03.805,3000,11259,3,1320052880.062,1320052918.948,W_Afhandelen leads-3,30549
180892,W_Afhandelen leads,2011/10/31 12:18:25.549,2011/10/31 12:21:09.763,2011/10/31 01:16:03.805,3000,10228,4,1320056305.549,1320056469.763,W_Afhandelen leads-4,30550
180892,A_PREACCEPTED,2011/10/31 12:21:08.730,2011/10/31 12:21:08.730,2011/10/31 01:16:03.805,3000,10228,5,1320056468.73,1320056468.73,A_PREACCEPTED-5,30551
180892,W_Completeren aanvraag,2011/10/31 15:21:27.049,2011/10/31 15:30:10.209,2011/10/31 01:16:03.805,3000,11201,6,1320067287.049,1320067810.209,W_Completeren aanvraag-6,30552
180892,A_DECLINED,2011/10/31 15:30:06.211,2011/10/31 15:30:06.211,2011/10/31 01:16:03.805,3000,11201,7,1320067806.211,1320067806.211,A_DECLINED-7,30553
189961,A_SUBMITTED,2011/11/29 21:48:39.659,2011/11/29 21:48:39.659,2011/11/29 21:48:39.659,10000,112,1,1322596119.659,1322596119.659,A_SUBMITTED-1,64979
189961,A_PARTLYSUBMITTED,2011/11/29 21:48:39.839,2011/11/29 21:48:39.839,2011/11/29 21:48:39.659,10000,112,2,1322596119.839,1322596119.839,A_PARTLYSUBMITTED-2,64980
189961,W_Afhandelen leads,2011/11/29 21:50:09.467,2011/11/29 21:51:32.088,2011/11/29 21:48:39.659,10000,10982,3,1322596209.467,1322596292.088,W_Afhandelen leads-3,64981
189961,A_PREACCEPTED,2011/11/29 21:51:30.495,2011/11/29 21:51:30.495,2011/11/29 21:48:39.659,10000,10982,4,1322596290.495,1322596290.495,A_PREACCEPTED-4,64982
189961,W_Completeren aanvraag,2011/11/29 21:55:36.744,2011/11/29 21:58:02.849,2011/11/29 21:48:39.659,10000,10982,5,1322596536.744,1322596682.849,W_Completeren aanvraag-5,64983
189961,W_Completeren aanvraag,2011/11/30 12:18:31.489,2011/11/30 12:37:31.387,2011/11/29 21:48:39.659,10000,10932,6,1322648311.489,1322649451.387,W_Completeren aanvraag-6,64984
189961,A_ACCEPTED,2011/11/30 12:21:28.633,2011/11/30 12:21:28.633,2011/11/29 21:48:39.659,10000,10932,7,1322648488.633,1322648488.633,A_ACCEPTED-7,64985
189961,O_SELECTED,2011/11/30 12:37:28.626,2011/11/30 12:37:28.626,2011/11/29 21:48:39.659,10000,10932,8,1322649448.626,1322649448.626,O_SELECTED-8,64986
189961,A_FINALIZED,2011/11/30 12:37:28.626,2011/11/30 12:37:28.626,2011/11/29 21:48:39.659,10000,10932,9,1322649448.626,1322649448.626,A_FINALIZED-9,64987
189961,O_CREATED,2011/11/30 12:37:29.806,2011/11/30 12:37:29.806,2011/11/29 21:48:39.659,10000,10932,10,1322649449.806,1322649449.806,O_CREATED-10,64988
189961,O_SENT,2011/11/30 12:37:29.858,2011/11/30 12:37:29.858,2011/11/29 21:48:39.659,10000,10932,11,1322649449.858,1322649449.858,O_SENT-11,64989
189961,W_Nabellen offertes,2011/12/06 13:25:10.116,2011/12/06 13:25:34.394,2011/11/29 21:48:39.659,10000,11259,12,1323170710.116,1323170734.394,W_Nabellen offertes-12,64990
189961,O_SENT_BACK,2011/12/06 13:25:32.824,2011/12/06 13:25:32.824,2011/11/29 21:48:39.659,10000,11259,13,1323170732.824,1323170732.824,O_SENT_BACK-13,64991
189961,W_Valideren aanvraag,2011/12/08 11:44:10.446,2011/12/08 11:59:21.521,2011/11/29 21:48:39.659,10000,10809,14,1323337450.446,1323338361.521,W_Valideren aanvraag-14,64992
189961,A_APPROVED,2011/12/08 11:59:13.804,2011/12/08 11:59:13.804,2011/11/29 21:48:39.659,10000,10809,15,1323338353.804,1323338353.804,A_APPROVED-15,64993
189961,A_ACTIVATED,2011/12/08 11:59:13.804,2011/12/08 11:59:13.804,2011/11/29 21:48:39.659,10000,10809,16,1323338353.804,1323338353.804,A_ACTIVATED-16,64994
189961,O_ACCEPTED,2011/12/08 11:59:13.804,2011/12/08 11:59:13.804,2011/11/29 21:48:39.659,10000,10809,17,1323338353.804,1323338353.804,O_ACCEPTED-17,64995
189961,A_REGISTERED,2011/12/08 11:59:13.804,2011/12/08 11:59:13.804,2011/11/29 21:48:39.659,10000,10809,18,1323338353.804,1323338353.804,A_REGISTERED-18,64996
177341,A_SUBMITTED,2011/10/16 20:20:06.560,2011/10/16 20:20:06.560,2011/10/16 20:20:06.560,22515,112,1,1318789206.56,1318789206.56,A_SUBMITTED-1,15899
177341,A_PARTLYSUBMITTED,2011/10/16 20:20:06.751,2011/10/16 20:20:06.751,2011/10/16 20:20:06.560,22515,112,2,1318789206.751,1318789206.751,A_PARTLYSUBMITTED-2,15900
177341,A_DECLINED,2011/10/16 20:20:43.763,2011/10/16 20:20:43.763,2011/10/16 20:20:06.560,22515,112,3,1318789243.763,1318789243.763,A_DECLINED-3,15901
177314,A_SUBMITTED,2011/10/16 15:24:30.281,2011/10/16 15:24:30.281,2011/10/16 15:24:30.281,7000,112,1,1318771470.281,1318771470.281,A_SUBMITTED-1,15740
177314,A_PARTLYSUBMITTED,2011/10/16 15:24:30.382,2011/10/16 15:24:30.382,2011/10/16 15:24:30.281,7000,112,2,1318771470.382,1318771470.382,A_PARTLYSUBMITTED-2,15741
177314,A_DECLINED,2011/10/16 15:24:58.568,2011/10/16 15:24:58.568,2011/10/16 15:24:30.281,7000,112,3,1318771498.568,1318771498.568,A_DECLINED-3,15742
210957,A_SUBMITTED,2012/02/20 08:52:42.169,2012/02/20 08:52:42.169,2012/02/20 08:52:42.162,25000,112,1,1329720762.169,1329720762.169,A_SUBMITTED-1,152190
210957,A_PARTLYSUBMITTED,2012/02/20 08:52:50.536,2012/02/20 08:52:50.536,2012/02/20 08:52:42.162,25000,112,2,1329720770.536,1329720770.536,A_PARTLYSUBMITTED-2,152191
210957,A_PREACCEPTED,2012/02/20 08:53:45.077,2012/02/20 08:53:45.077,2012/02/20 08:52:42.162,25000,112,3,1329720825.077,1329720825.077,A_PREACCEPTED-3,152192
210957,W_Completeren aanvraag,2012/02/20 13:28:02.169,2012/02/20 13:37:30.743,2012/02/20 08:52:42.162,25000,11300,4,1329737282.169,1329737850.743,W_Completeren aanvraag-4,152193
210957,W_Completeren aanvraag,2012/02/20 13:37:46.896,2012/02/20 13:51:46.175,2012/02/20 08:52:42.162,25000,11300,5,1329737866.896,1329738706.175,W_Completeren aanvraag-5,152194
210957,A_ACCEPTED,2012/02/20 13:43:20.259,2012/02/20 13:43:20.259,2012/02/20 08:52:42.162,25000,11300,6,1329738200.259,1329738200.259,A_ACCEPTED-6,152195
210957,A_FINALIZED,2012/02/20 13:51:42.730,2012/02/20 13:51:42.730,2012/02/20 08:52:42.162,25000,11300,7,1329738702.73,1329738702.73,A_FINALIZED-7,152196
210957,O_SELECTED,2012/02/20 13:51:42.730,2012/02/20 13:51:42.730,2012/02/20 08:52:42.162,25000,11300,8,1329738702.73,1329738702.73,O_SELECTED-8,152197
210957,O_CREATED,2012/02/20 13:51:43.979,2012/02/20 13:51:43.979,2012/02/20 08:52:42.162,25000,11300,9,1329738703.979,1329738703.979,O_CREATED-9,152198
210957,O_SENT,2012/02/20 13:51:44.008,2012/02/20 13:51:44.008,2012/02/20 08:52:42.162,25000,11300,10,1329738704.008,1329738704.008,O_SENT-10,152199
210957,W_Nabellen offertes,2012/02/29 10:37:10.758,2012/02/29 10:45:08.169,2012/02/20 08:52:42.162,25000,11121,11,1330504630.758,1330505108.169,W_Nabellen offertes-11,152200
210957,O_CANCELLED,2012/02/29 10:45:03.986,2012/02/29 10:45:03.986,2012/02/20 08:52:42.162,25000,11121,12,1330505103.986,1330505103.986,O_CANCELLED-12,152201
210957,O_SELECTED,2012/02/29 10:45:03.987,2012/02/29 10:45:03.987,2012/02/20 08:52:42.162,25000,11121,13,1330505103.987,1330505103.987,O_SELECTED-13,152202
210957,O_CREATED,2012/02/29 10:45:05.402,2012/02/29 10:45:05.402,2012/02/20 08:52:42.162,25000,11121,14,1330505105.402,1330505105.402,O_CREATED-14,152203
210957,O_SENT,2012/02/29 10:45:05.437,2012/02/29 10:45:05.437,2012/02/20 08:52:42.162,25000,11121,15,1330505105.437,1330505105.437,O_SENT-15,152204
210957,W_Nabellen offertes,2012/02/29 10:45:51.999,2012/02/29 10:48:08.757,2012/02/20 08:52:42.162,25000,11121,16,1330505151.999,1330505288.757,W_Nabellen offertes-16,152205
210957,W_Nabellen offertes,2012/03/08 12:20:49.977,2012/03/08 12:21:06.994,2012/02/20 08:52:42.162,25000,10899,17,1331202049.977,1331202066.994,W_Nabellen offertes-17,152206
210957,O_SENT_BACK,2012/03/08 12:21:05.384,2012/03/08 12:21:05.384,2012/02/20 08:52:42.162,25000,10899,18,1331202065.384,1331202065.384,O_SENT_BACK-18,152207
210957,W_Valideren aanvraag,2012/03/13 11:52:52.426,2012/03/13 12:24:25.787,2012/02/20 08:52:42.162,25000,10609,19,1331632372.426,1331634265.787,W_Valideren aanvraag-19,152208
210957,W_Nabellen incomplete dossiers,2012/03/13 15:37:25.534,2012/03/13 15:38:07.805,2012/02/20 08:52:42.162,25000,10889,20,1331645845.534,1331645887.805,W_Nabellen incomplete dossiers-20,152209
210957,W_Nabellen incomplete dossiers,2012/03/13 18:13:18.369,2012/03/13 18:15:46.564,2012/02/20 08:52:42.162,25000,11259,21,1331655198.369,1331655346.564,W_Nabellen incomplete dossiers-21,152210
210957,W_Valideren aanvraag,2012/03/14 10:12:51.865,2012/03/14 10:13:20.748,2012/02/20 08:52:42.162,25000,10609,22,1331712771.865,1331712800.748,W_Valideren aanvraag-22,152211
210957,W_Valideren aanvraag,2012/03/14 11:06:56.875,2012/03/14 11:22:54.311,2012/02/20 08:52:42.162,25000,10609,23,1331716016.875,1331716974.311,W_Valideren aanvraag-23,152212
210957,W_Nabellen incomplete dossiers,2012/03/14 11:47:06.984,2012/03/14 11:47:12.841,2012/02/20 08:52:42.162,25000,10609,24,1331718426.984,1331718432.841,W_Nabellen incomplete dossiers-24,152213
210957,W_Nabellen incomplete dossiers,2012/03/14 16:04:28.599,2012/03/14 16:08:40.437,2012/02/20 08:52:42.162,25000,10863,25,1331733868.599,1331734120.437,W_Nabellen incomplete dossiers-25,152214
210957,W_Nabellen incomplete dossiers,2012/03/14 16:37:07.980,2012/03/14 16:40:33.334,2012/02/20 08:52:42.162,25000,11203,26,1331735827.98,1331736033.334,W_Nabellen incomplete dossiers-26,152215
202677,A_SUBMITTED,2012/01/20 20:24:07.790,2012/01/20 20:24:07.790,2012/01/20 20:24:07.790,6000,112,1,1327083847.79,1327083847.79,A_SUBMITTED-1,118294
202677,A_PARTLYSUBMITTED,2012/01/20 20:24:07.957,2012/01/20 20:24:07.957,2012/01/20 20:24:07.790,6000,112,2,1327083847.957,1327083847.957,A_PARTLYSUBMITTED-2,118295
202677,W_Afhandelen leads,2012/01/20 21:12:11.346,2012/01/20 21:16:57.652,2012/01/20 20:24:07.790,6000,11122,3,1327086731.346,1327087017.652,W_Afhandelen leads-3,118296
202677,A_PREACCEPTED,2012/01/20 21:16:56.332,2012/01/20 21:16:56.332,2012/01/20 20:24:07.790,6000,11122,4,1327087016.332,1327087016.332,A_PREACCEPTED-4,118297
202677,W_Completeren aanvraag,2012/01/21 11:32:42.091,2012/01/21 11:44:23.393,2012/01/20 20:24:07.790,6000,10913,5,1327138362.091,1327139063.393,W_Completeren aanvraag-5,118298
202677,A_DECLINED,2012/01/21 11:44:20.354,2012/01/21 11:44:20.354,2012/01/20 20:24:07.790,6000,10913,6,1327139060.354,1327139060.354,A_DECLINED-6,118299
189664,A_SUBMITTED,2011/11/28 21:14:38.745,2011/11/28 21:14:38.745,2011/11/28 21:14:38.745,10000,112,1,1322507678.745,1322507678.745,A_SUBMITTED-1,63629
189664,A_PARTLYSUBMITTED,2011/11/28 21:14:38.918,2011/11/28 21:14:38.918,2011/11/28 21:14:38.745,10000,112,2,1322507678.918,1322507678.918,A_PARTLYSUBMITTED-2,63630
189664,W_Afhandelen leads,2011/11/28 21:29:16.375,2011/11/28 21:29:40.759,2011/11/28 21:14:38.745,10000,11119,3,1322508556.375,1322508580.759,W_Afhandelen leads-3,63631
189664,A_PREACCEPTED,2011/11/28 21:29:39.719,2011/11/28 21:29:39.719,2011/11/28 21:14:38.745,10000,11119,4,1322508579.719,1322508579.719,A_PREACCEPTED-4,63632
189664,W_Completeren aanvraag,2011/11/28 21:31:19.221,2011/11/28 21:44:43.809,2011/11/28 21:14:38.745,10000,11119,5,1322508679.221,1322509483.809,W_Completeren aanvraag-5,63633
189664,A_ACCEPTED,2011/11/28 21:37:10.635,2011/11/28 21:37:10.635,2011/11/28 21:14:38.745,10000,11119,6,1322509030.635,1322509030.635,A_ACCEPTED-6,63634
189664,O_SELECTED,2011/11/28 21:44:40.588,2011/11/28 21:44:40.588,2011/11/28 21:14:38.745,10000,11119,7,1322509480.588,1322509480.588,O_SELECTED-7,63635
189664,A_FINALIZED,2011/11/28 21:44:40.588,2011/11/28 21:44:40.588,2011/11/28 21:14:38.745,10000,11119,8,1322509480.588,1322509480.588,A_FINALIZED-8,63636
189664,O_CREATED,2011/11/28 21:44:42.142,2011/11/28 21:44:42.142,2011/11/28 21:14:38.745,10000,11119,9,1322509482.142,1322509482.142,O_CREATED-9,63637
189664,O_SENT,2011/11/28 21:44:42.370,2011/11/28 21:44:42.370,2011/11/28 21:14:38.745,10000,11119,10,1322509482.37,1322509482.37,O_SENT-10,63638
189664,W_Nabellen offertes,2011/11/28 21:44:55.508,2011/11/28 21:47:42.637,2011/11/28 21:14:38.745,10000,11119,11,1322509495.508,1322509662.637,W_Nabellen offertes-11,63639
189664,W_Nabellen offertes,2011/12/05 14:30:49.742,2011/12/05 14:34:53.328,2011/11/28 21:14:38.745,10000,10889,12,1323088249.742,1323088493.328,W_Nabellen offertes-12,63640
189664,O_CANCELLED,2011/12/05 14:34:50.487,2011/12/05 14:34:50.487,2011/11/28 21:14:38.745,10000,10889,13,1323088490.487,1323088490.487,O_CANCELLED-13,63641
189664,O_SELECTED,2011/12/05 14:34:50.487,2011/12/05 14:34:50.487,2011/11/28 21:14:38.745,10000,10889,14,1323088490.487,1323088490.487,O_SELECTED-14,63642
189664,O_CREATED,2011/12/05 14:34:51.878,2011/12/05 14:34:51.878,2011/11/28 21:14:38.745,10000,10889,15,1323088491.878,1323088491.878,O_CREATED-15,63643
189664,O_SENT,2011/12/05 14:34:51.928,2011/12/05 14:34:51.928,2011/11/28 21:14:38.745,10000,10889,16,1323088491.928,1323088491.928,O_SENT-16,63644
